,DNE,CDE,HTE,B1E,FRE,BME,EQE,OFE,WOE,DWE,TVE,FGE,B2E,CWE,HPE,GRE,all_P
8355,0,0,5,0,106,7,44,15,0,0,38,131,31,0,35,2,392.0
8356,0,1,5,0,106,7,40,19,0,0,38,131,7,0,36,2,418.0
8357,0,0,35,0,106,7,40,18,0,0,38,131,7,0,36,0,395.0
8358,0,1,22,0,106,7,30,15,0,0,39,130,7,0,36,2,387.0
8359,0,0,5,0,106,7,40,15,0,0,39,129,8,0,36,2,390.0
8360,0,0,5,0,106,7,40,19,0,0,38,129,8,0,36,2,387.0
8361,0,1,5,0,107,7,40,15,0,0,38,130,7,0,37,0,388.0
8362,0,1,5,0,106,7,41,15,0,0,39,128,8,0,36,2,385.0
8363,0,0,5,0,106,7,40,15,0,0,38,128,7,0,35,4,392.0
8364,0,0,5,0,106,7,40,19,0,0,39,128,8,0,38,2,383.0
8365,0,0,5,0,106,7,41,15,0,0,38,127,8,0,36,0,384.0
8366,0,0,5,0,105,7,40,15,0,0,38,130,8,0,36,0,261.0
8367,0,1,5,0,106,7,39,19,0,0,38,1,8,0,37,0,259.0
8368,0,1,5,0,107,7,41,15,0,0,38,0,8,0,35,2,255.0
8369,0,0,5,0,106,7,40,15,0,0,39,0,7,0,36,0,258.0
8370,0,0,5,0,105,7,40,15,0,0,39,0,8,0,37,2,263.0
8371,0,0,5,0,106,7,43,19,0,0,38,0,8,0,37,0,258.0
8372,0,1,5,0,106,7,40,15,0,0,38,0,8,0,36,2,258.0
8373,0,0,5,0,106,7,40,15,0,0,38,0,7,0,36,4,250.0
8374,0,0,5,0,106,7,30,17,0,0,38,0,8,0,37,2,258.0
8375,0,0,5,0,106,7,40,19,0,0,38,0,8,0,35,0,255.0
8376,0,0,5,0,106,7,40,15,0,0,39,0,8,0,35,0,260.0
8377,0,0,5,0,107,7,40,19,0,0,38,0,7,0,37,0,258.0
8378,0,0,5,0,106,7,40,15,0,0,39,0,7,0,37,2,256.0
8379,0,0,5,0,106,7,40,15,0,0,38,0,7,0,36,2,255.0
8380,0,1,5,0,105,7,40,15,0,0,38,0,7,0,37,0,258.0
8381,0,0,5,0,106,7,40,19,0,0,38,0,7,0,36,0,259.0
8382,0,1,5,0,106,7,40,16,0,0,39,0,7,0,36,2,257.0
8383,0,0,5,0,106,7,40,15,0,0,38,0,8,0,36,2,257.0
8384,0,0,5,0,106,7,40,15,0,0,38,0,7,0,37,2,255.0
8385,0,0,5,0,106,7,40,15,0,0,38,0,7,0,37,0,260.0
8386,0,0,5,0,106,7,40,15,0,0,39,0,8,0,38,2,258.0
8387,0,0,5,0,105,7,42,15,0,0,38,0,8,0,36,2,259.0
8388,0,0,5,0,106,7,40,18,0,0,38,0,7,0,38,0,256.0
8389,0,0,5,0,106,7,40,15,0,0,39,0,8,0,36,0,403.0
8390,0,0,5,0,106,7,44,15,0,0,39,142,8,0,37,0,394.0
8391,0,0,5,0,107,7,40,19,0,0,39,130,8,0,37,2,384.0
8392,0,0,5,0,106,7,40,15,0,0,38,127,7,0,37,2,373.0
8393,0,0,5,0,106,7,30,15,0,0,38,126,8,0,36,2,385.0
8394,0,0,5,0,106,7,40,18,0,0,38,125,7,0,37,2,381.0
8395,0,0,5,0,106,7,40,15,0,0,38,124,8,0,36,2,385.0
8396,0,1,5,0,105,7,40,17,0,0,39,124,8,0,37,2,382.0
8397,0,0,5,0,107,7,40,15,0,0,39,122,8,0,37,2,384.0
8398,0,1,5,0,106,7,40,19,0,0,38,122,8,0,36,2,258.0
8399,0,0,5,0,106,7,39,15,0,0,39,0,8,0,37,2,255.0
8400,0,0,5,0,106,7,40,15,0,0,38,0,8,0,36,0,265.0
8401,0,1,5,0,106,7,40,19,0,0,39,0,8,0,36,4,256.0
8402,0,0,5,0,106,7,40,15,0,0,39,0,7,0,35,2,260.0
8403,0,0,5,0,106,7,41,15,0,0,39,1,7,0,37,2,259.0
8404,0,0,5,0,106,7,40,15,0,0,39,0,7,0,36,4,256.0
8405,0,0,5,0,106,7,40,15,1,0,38,0,7,0,37,0,264.0
8406,0,1,5,0,106,7,43,15,0,0,39,0,8,0,38,2,258.0
8407,0,0,5,0,105,7,40,19,0,0,39,0,8,0,35,0,258.0
8408,0,1,5,0,106,7,40,15,0,0,38,1,7,0,36,2,253.0
8409,0,0,5,0,106,7,30,19,1,0,39,0,7,0,37,2,256.0
8410,0,0,5,0,106,7,40,15,0,0,38,0,8,0,37,0,258.0
8411,0,1,5,0,106,7,40,15,0,0,38,0,8,0,36,2,259.0
8412,0,0,5,0,106,7,39,18,0,0,39,0,7,0,36,2,259.0
8413,0,2,5,0,106,7,40,15,0,0,38,0,7,0,37,2,259.0
8414,0,1,5,0,106,7,40,17,0,0,38,0,8,0,37,0,256.0
8415,0,0,5,0,106,7,40,16,0,0,39,0,7,0,36,0,259.0
8416,0,0,5,0,106,7,40,15,0,0,38,0,8,0,36,4,260.0
8417,0,0,5,0,106,7,40,18,0,0,39,0,8,0,37,0,258.0
8418,0,0,5,0,106,7,40,15,0,0,39,0,7,0,37,2,259.0
8419,0,0,5,0,106,7,41,18,0,0,39,0,7,0,36,0,1604.0
8420,0,0,5,0,114,7,40,15,0,0,38,0,7,0,1378,0,1833.0
8421,0,1,5,0,114,7,40,15,0,0,38,0,7,0,1606,0,1913.0
8422,0,1,5,0,114,7,42,19,0,0,39,0,7,0,1677,2,1963.0
8423,0,0,5,0,114,7,40,15,0,0,38,0,8,0,1736,0,1981.0
8424,0,0,5,0,114,7,40,15,0,0,39,0,8,0,1753,0,1996.0
8425,0,0,5,0,114,7,45,19,0,0,39,0,8,0,1755,4,2021.0
8426,0,0,5,0,114,7,40,15,0,0,39,10,8,0,1781,2,2023.0
8427,0,0,5,0,114,7,40,15,0,0,38,7,8,0,1789,0,2021.0
8428,0,0,5,0,114,7,31,19,0,0,39,0,7,0,1797,2,2028.0
8429,0,0,5,0,115,7,40,15,0,0,38,0,8,0,1800,0,2035.0
8430,0,0,5,0,115,7,40,19,0,0,38,0,8,0,1803,0,2043.0
8431,0,1,5,0,114,7,40,15,0,0,38,0,8,0,1813,2,2163.0
8432,0,0,5,0,114,7,40,15,0,0,38,144,7,0,1793,0,2188.0
8433,0,1,5,0,114,7,40,19,0,0,38,131,7,0,1826,0,2177.0
8434,0,0,5,0,114,7,40,15,0,0,38,128,7,0,1821,2,2170.0
8435,0,1,5,0,114,7,40,15,0,0,38,127,8,0,1815,0,2169.0
8436,0,0,5,0,113,7,40,19,0,0,39,125,8,0,1811,2,2174.0
8437,0,0,5,0,114,7,40,15,0,0,38,124,7,0,1824,0,2170.0
8438,0,1,5,0,113,7,41,15,0,0,38,123,7,0,1818,2,2183.0
8439,0,1,5,0,114,7,39,19,0,0,39,122,7,0,1830,0,346.0
8440,0,2,5,0,106,7,40,15,0,0,39,122,7,0,1,2,350.0
8441,0,0,5,0,107,7,43,19,0,0,38,122,8,0,1,0,222.0
8442,0,0,5,0,106,7,40,15,0,0,39,1,8,0,1,0,266.0
8443,0,0,5,0,106,7,40,62,0,0,38,0,8,0,0,0,258.0
8444,0,0,5,0,107,7,31,61,0,0,38,0,8,0,1,0,269.0
8445,0,1,5,0,108,7,40,61,0,0,38,0,7,0,0,2,224.0
8446,0,0,5,0,107,7,41,16,0,0,39,0,8,0,1,0,223.0
8447,0,1,5,0,107,7,40,15,0,0,39,0,8,0,1,0,222.0
8448,0,0,5,0,106,7,40,15,0,0,38,0,8,0,1,2,221.0
8449,0,0,5,0,106,7,40,15,0,0,38,0,7,0,1,2,220.0
8450,0,0,5,0,106,7,40,15,0,0,39,0,7,0,1,0,223.0
8451,0,0,5,0,106,7,41,15,0,0,38,0,8,0,1,2,223.0
8452,0,0,5,0,106,7,40,15,0,0,38,0,7,0,1,4,241.0
8453,0,0,22,0,106,7,40,15,0,0,39,1,8,0,1,2,551.0
8454,0,0,4,0,106,335,41,15,0,0,39,0,8,0,1,2,798.0
8455,0,1,4,0,106,335,40,15,0,0,288,0,8,0,1,0,687.0
8456,0,0,4,0,105,334,40,15,0,0,179,0,8,0,0,2,764.0
8457,0,0,4,0,106,334,42,19,0,0,248,0,8,0,1,2,802.0
8458,0,0,4,0,106,334,42,16,0,0,253,0,8,0,39,0,813.0
8459,0,0,4,0,107,335,42,21,0,0,254,0,8,0,38,4,804.0
8460,0,0,4,0,107,335,45,16,0,0,251,0,8,0,36,2,730.0
8461,0,1,4,0,107,334,40,15,0,0,182,0,8,0,37,2,819.0
8462,0,1,5,0,107,335,40,16,0,0,270,0,8,0,37,0,826.0
8463,0,0,4,0,107,334,31,16,0,0,286,0,8,0,38,2,810.0
8464,0,0,4,0,107,335,40,15,0,0,264,0,8,0,37,0,817.0
8465,0,0,4,0,107,335,40,19,0,0,265,0,8,0,37,2,823.0
8466,0,1,4,0,106,336,40,15,1,0,274,0,8,0,36,2,816.0
8467,0,0,4,0,106,334,40,19,0,0,269,0,8,0,36,0,813.0
8468,0,0,5,0,106,334,40,15,0,0,267,0,8,0,36,2,832.0
8469,0,0,4,0,106,334,40,19,0,0,282,0,8,0,37,2,816.0
8470,0,1,4,0,106,336,41,15,0,0,268,0,7,0,36,2,780.0
8471,0,1,4,0,106,334,40,15,0,0,235,0,8,0,37,0,782.0
8472,0,1,4,0,106,334,40,15,0,0,233,0,8,0,37,4,794.0
8473,0,0,4,0,106,334,42,19,0,0,244,0,7,0,38,0,793.0
8474,0,0,4,0,107,334,40,15,0,0,245,0,8,0,36,4,814.0
8475,0,0,4,0,107,334,40,19,1,0,261,0,8,0,38,2,796.0
8476,0,0,4,0,106,334,44,15,0,0,245,0,8,0,36,4,817.0
8477,0,0,4,0,106,336,40,19,0,0,265,0,8,0,37,2,940.0
8478,0,0,4,0,106,335,40,15,0,0,253,143,7,0,37,0,912.0
8479,0,1,5,0,107,335,31,15,0,0,241,130,8,0,37,2,907.0
8480,0,0,4,0,106,336,40,15,0,0,232,127,8,0,37,2,929.0
8481,0,0,4,0,106,337,40,15,0,0,251,126,8,0,38,4,922.0
8482,0,0,4,0,106,337,40,16,0,0,249,125,8,0,37,0,917.0
8483,0,0,4,0,107,336,40,19,0,0,242,124,8,0,37,0,916.0
8484,0,1,5,0,106,336,40,15,0,0,245,124,7,0,37,0,916.0
8485,0,0,4,0,106,336,40,18,0,0,244,122,7,0,37,2,939.0
8486,0,0,5,0,106,336,41,15,0,0,268,122,8,0,36,2,923.0
8487,0,0,4,0,106,336,40,15,0,0,254,123,8,0,37,0,808.0
8488,0,0,4,0,106,337,40,15,0,0,259,0,8,0,37,2,805.0
8489,0,1,4,0,106,338,41,15,0,0,254,0,8,0,38,0,817.0
8490,0,0,4,0,106,336,40,19,0,0,265,0,8,0,37,2,780.0
8491,0,0,4,0,107,337,40,15,0,0,231,0,8,0,38,0,806.0
8492,0,0,4,0,106,337,42,19,0,0,250,0,8,0,38,2,844.0
8493,0,0,4,0,107,337,40,15,0,0,295,0,8,0,36,2,838.0
8494,0,0,4,0,106,338,40,15,0,0,286,0,8,0,37,4,843.0
8495,0,1,4,0,106,336,46,15,0,0,290,0,8,0,37,0,841.0
8496,0,1,4,0,106,336,40,18,1,0,286,0,8,0,37,4,821.0
8497,0,1,4,0,106,335,40,15,0,0,275,0,8,0,37,0,812.0
8498,0,1,4,0,106,336,30,19,0,0,266,0,8,0,38,4,825.0
8499,0,1,4,0,106,336,40,15,0,0,278,0,8,0,37,0,820.0
8500,0,0,4,0,106,335,40,19,0,0,268,0,8,0,38,2,816.0
8501,0,1,4,0,107,334,40,15,0,0,269,0,8,0,38,0,902.0
8502,0,0,4,0,106,334,40,15,0,0,355,0,8,0,38,2,873.0
8503,0,1,4,0,107,334,40,17,0,0,325,0,8,0,37,0,847.0
8504,0,0,4,0,106,334,40,19,0,0,300,0,8,0,36,0,819.0
8505,0,1,4,0,106,333,40,15,0,0,276,0,8,0,36,0,804.0
8506,0,1,4,0,106,334,40,15,0,0,258,0,8,0,36,2,797.0
8507,0,0,4,0,106,334,40,15,0,0,250,0,8,0,38,2,812.0
8508,0,0,4,0,106,334,42,15,0,0,265,0,7,0,37,2,828.0
8509,0,0,4,0,106,334,40,19,0,0,278,0,8,0,37,2,829.0
8510,0,1,4,0,107,335,40,15,0,0,281,0,8,0,38,0,829.0
8511,0,1,5,0,107,335,44,19,0,0,272,0,8,0,36,2,829.0
8512,0,0,4,0,106,336,40,15,0,0,278,0,8,0,38,4,830.0
8513,0,0,4,0,106,335,40,15,0,0,274,10,8,0,38,0,792.0
8514,0,0,4,0,106,335,30,15,0,0,249,7,8,0,38,0,822.0
8515,0,0,4,0,107,335,40,19,0,0,265,7,8,0,37,0,813.0
8516,0,0,4,0,106,336,40,15,0,0,260,7,8,0,37,0,955.0
8517,0,0,4,0,106,335,40,19,0,0,269,134,8,0,36,4,925.0
8518,0,0,5,0,106,335,40,15,0,0,231,143,8,0,38,4,949.0
8519,0,1,4,0,106,337,40,15,0,0,265,135,8,0,36,2,934.0
8520,0,0,4,0,107,337,40,15,0,0,254,134,7,0,36,0,920.0
8521,0,0,4,0,106,337,41,15,0,0,239,133,8,0,37,0,921.0
8522,0,0,4,0,106,336,40,18,0,0,239,133,8,0,37,0,947.0
8523,0,1,4,0,107,337,40,15,0,0,263,132,8,0,38,2,979.0
8524,0,0,4,0,107,336,41,19,0,0,293,131,8,0,38,2,982.0
8525,0,1,4,0,107,337,40,15,0,0,299,132,8,0,37,2,1023.0
8526,0,1,4,0,106,337,40,19,0,0,259,211,8,0,36,2,1044.0
8527,0,0,4,0,108,337,43,15,0,0,278,213,8,0,38,0,1017.0
8528,0,0,4,0,106,337,40,19,0,0,334,132,8,0,37,0,938.0
8529,0,0,4,0,106,338,40,15,0,0,255,133,8,0,37,2,980.0
8530,0,1,34,0,106,338,47,18,0,0,258,132,8,0,36,2,954.0
8531,0,0,21,0,106,338,40,15,0,0,257,132,8,0,37,0,949.0
8532,0,1,4,0,106,339,40,19,0,0,260,132,8,0,38,2,913.0
8533,0,0,4,0,106,337,40,15,0,0,234,132,8,0,37,0,934.0
8534,0,1,4,0,106,337,40,15,0,0,253,131,8,0,37,2,956.0
8535,0,0,19,0,107,336,40,15,0,0,260,131,8,0,36,4,939.0
8536,0,1,21,0,106,338,40,19,0,0,236,130,8,0,38,2,906.0
8537,0,1,4,0,106,337,41,15,0,0,227,129,8,0,36,2,921.0
8538,0,0,4,0,107,337,40,19,0,0,241,128,7,0,36,2,926.0
8539,0,0,4,0,106,337,40,15,0,0,250,129,8,0,37,0,927.0
8540,0,0,5,0,106,337,41,15,0,0,251,128,8,0,36,0,940.0
8541,0,0,5,0,106,336,40,15,0,0,261,128,8,0,37,4,816.0
8542,0,1,4,0,106,337,40,15,0,0,261,7,8,0,37,0,810.0
8543,0,0,4,0,106,338,42,15,0,0,252,7,8,0,36,2,792.0
8544,0,0,4,0,106,336,40,15,0,0,240,7,7,0,37,0,805.0
8545,0,0,4,0,106,335,40,19,0,0,249,7,8,0,37,0,862.0
8546,0,1,4,0,106,337,44,17,0,0,300,6,7,0,38,2,855.0
8547,0,1,4,0,106,336,40,15,0,0,302,7,8,0,36,0,857.0
8548,0,0,4,0,107,338,40,15,0,0,296,7,8,0,38,4,855.0
8549,0,0,4,0,106,337,30,15,0,0,311,7,8,0,37,0,843.0
8550,0,0,4,0,107,337,40,15,0,0,288,7,8,0,37,0,975.0
8551,0,0,4,0,105,336,40,19,0,0,272,155,7,0,37,0,968.0
8552,0,1,4,0,106,337,40,15,0,0,283,138,8,0,36,0,900.0
8553,0,0,4,0,107,337,41,19,0,0,211,137,7,0,37,0,736.0
8554,0,0,4,0,107,339,40,15,0,0,49,135,8,0,37,2,740.0
8555,0,1,5,0,107,338,40,19,0,0,49,134,8,0,37,2,731.0
8556,0,0,4,0,107,338,41,15,0,0,49,131,8,0,38,0,729.0
8557,0,0,4,0,106,338,40,16,0,0,49,129,8,0,37,2,725.0
8558,0,0,4,0,106,338,40,15,0,0,49,128,8,0,37,0,733.0
8559,0,0,4,0,107,338,42,19,0,0,49,126,8,0,38,2,729.0
8560,0,1,4,0,107,339,40,15,0,0,49,125,8,0,37,4,397.0
8561,0,0,5,0,106,7,40,19,0,0,49,125,7,0,37,2,397.0
8562,0,0,5,0,106,7,43,15,0,0,49,123,8,0,37,4,396.0
8563,0,1,5,0,106,7,40,19,0,0,49,123,8,0,38,0,390.0
8564,0,0,5,0,106,7,40,15,0,0,49,121,8,0,37,2,259.0
8565,0,0,5,0,106,7,30,15,0,0,49,0,7,0,38,2,267.0
8566,0,0,5,0,106,7,40,15,0,0,49,0,7,0,38,0,268.0
8567,0,0,5,0,106,7,40,15,0,0,49,0,7,0,37,2,269.0
8568,0,0,5,0,107,7,40,15,0,0,50,0,7,0,38,0,276.0
8569,0,1,5,0,108,7,40,18,0,0,49,1,7,0,38,2,273.0
8570,0,1,5,0,107,7,40,15,0,0,49,0,8,0,37,4,271.0
8571,0,0,5,0,106,7,40,19,0,0,49,0,7,0,38,0,273.0
8572,0,0,5,0,106,7,41,15,0,0,50,0,8,0,37,4,273.0
8573,0,1,5,0,106,7,40,18,0,0,49,0,7,0,38,2,270.0
8574,0,1,5,0,108,7,40,15,0,0,49,1,7,0,37,0,271.0
8575,0,0,5,0,107,7,41,15,0,0,49,1,7,0,37,2,268.0
8576,0,0,5,0,107,7,40,15,0,0,49,0,7,0,38,0,270.0
8577,0,0,5,0,106,7,40,15,0,0,50,1,7,0,37,2,270.0
8578,0,0,5,0,107,7,42,15,0,0,49,0,8,0,37,0,258.0
8579,0,0,5,0,106,7,40,15,0,0,39,1,7,0,38,0,266.0
8580,0,0,5,0,108,7,40,19,0,0,39,1,7,0,38,2,265.0
8581,0,0,5,0,106,7,45,15,1,0,39,0,8,0,37,2,259.0
8582,0,1,5,0,107,7,40,15,0,0,39,1,7,0,37,0,258.0
8583,0,0,5,0,106,7,40,15,0,0,38,1,7,0,37,2,252.0
8584,0,1,5,0,106,7,31,15,0,0,39,0,8,0,38,2,261.0
8585,0,2,5,0,107,7,41,15,0,0,39,0,7,0,38,0,258.0
8586,0,1,5,0,106,7,40,15,0,0,38,1,8,0,37,0,259.0
8587,0,1,5,0,107,7,40,16,0,0,39,0,7,0,37,0,261.0
8588,0,1,5,0,106,7,41,15,0,0,39,1,8,0,38,0,262.0
8589,0,0,5,0,107,7,40,19,0,0,38,1,7,0,38,0,256.0
8590,0,0,5,0,107,7,40,15,0,0,38,1,7,0,36,0,260.0
8591,0,0,5,0,107,7,41,15,0,0,38,0,8,0,37,2,262.0
8592,0,1,5,0,106,7,40,18,0,0,38,0,8,0,37,2,258.0
8593,0,0,5,0,108,7,40,15,0,0,38,0,8,0,37,0,267.0
8594,0,0,5,0,107,7,42,19,0,0,38,0,7,0,38,4,312.0
8595,0,0,5,0,107,7,40,15,0,0,39,1,60,0,38,0,325.0
8596,0,0,5,0,106,7,40,21,0,0,39,0,68,0,37,2,478.0
8597,0,0,5,0,106,7,44,25,0,0,38,147,68,0,38,0,465.0
8598,0,0,5,0,107,8,40,21,0,0,38,135,71,0,38,2,458.0
8599,0,0,5,0,106,7,40,25,0,0,39,128,69,0,37,2,444.0
8600,0,0,5,0,107,7,31,22,0,0,39,127,69,0,37,0,456.0
8601,0,0,5,0,107,7,40,26,0,0,39,127,65,0,38,2,453.0
8602,0,0,5,0,106,7,40,22,0,0,39,125,71,0,36,2,400.0
8603,0,0,5,0,108,7,40,21,0,0,38,124,21,0,36,0,403.0
8604,0,0,5,0,107,7,41,25,0,0,38,124,19,0,37,0,388.0
8605,0,0,5,0,106,7,40,21,0,0,38,123,7,0,37,4,388.0
8606,0,0,5,0,107,7,40,25,0,0,38,122,7,0,37,0,265.0
8607,0,1,5,0,106,7,40,21,0,0,39,1,7,0,36,2,297.0
8608,0,0,42,0,107,7,40,16,0,0,39,0,8,0,36,2,304.0
8609,0,0,48,0,106,7,40,19,0,0,39,0,8,0,37,0,275.0
8610,0,0,22,0,106,7,41,15,0,0,39,0,7,0,38,0,263.0
8611,0,0,5,0,108,7,40,19,0,0,39,0,7,0,36,2,260.0
8612,0,1,5,0,107,7,40,15,0,0,39,0,8,0,38,0,263.0
8613,0,1,5,0,106,7,42,15,0,0,39,0,8,0,38,2,264.0
8614,0,1,5,0,107,7,40,19,0,0,38,0,8,0,37,2,260.0
8615,0,0,5,0,106,7,40,15,0,0,38,1,8,0,38,2,301.0
8616,0,0,34,0,106,7,46,15,0,0,39,10,8,0,36,0,283.0
8617,0,0,28,0,107,7,40,18,0,0,39,0,8,0,36,0,279.0
8618,0,0,29,0,106,7,40,15,0,0,38,0,7,0,37,0,273.0
8619,0,0,29,0,106,7,30,19,0,0,39,0,7,0,36,0,281.0
8620,0,0,29,0,107,7,40,15,0,0,38,0,7,0,36,2,286.0
8621,0,0,29,0,106,7,40,19,0,0,39,0,7,0,37,2,283.0
8622,0,0,29,0,105,7,40,15,0,0,38,0,8,0,37,4,328.0
8623,0,0,29,0,106,7,41,62,0,0,38,0,7,0,36,2,330.0
8624,0,1,29,0,104,7,40,64,0,0,39,0,7,0,37,2,328.0
8625,0,0,29,0,105,7,40,63,0,0,38,0,7,0,37,2,327.0
8626,0,1,29,0,104,7,41,62,0,0,38,0,7,0,36,2,284.0
8627,0,0,31,0,106,7,40,15,0,0,38,1,7,0,37,2,289.0
8628,0,1,31,0,105,7,40,19,0,0,39,0,8,0,37,2,279.0
8629,0,1,26,0,106,7,42,15,0,0,38,0,7,0,37,0,280.0
8630,0,0,22,0,105,7,40,19,0,0,38,0,8,0,37,4,275.0
8631,0,0,22,0,104,7,40,15,0,0,39,1,8,0,37,2,263.0
8632,0,0,5,0,106,7,44,15,0,0,38,1,7,0,38,2,259.0
8633,0,1,5,0,106,7,40,15,0,0,38,0,8,0,37,2,263.0
8634,0,0,5,0,107,7,40,19,0,0,38,0,7,0,38,2,247.0
8635,0,0,5,0,104,7,31,15,0,0,38,0,7,0,36,4,399.0
8636,0,0,5,0,105,7,40,15,0,0,38,143,7,0,37,2,430.0
8637,0,1,45,0,105,7,40,19,0,0,38,131,7,0,37,0,400.0
8638,0,1,21,0,105,7,40,15,0,0,39,127,7,0,36,2,433.0
8639,0,0,53,0,106,7,40,15,0,0,39,127,7,0,37,2,415.0
8640,0,1,34,0,106,7,40,19,0,0,38,125,8,0,37,0,394.0
8641,0,1,21,0,104,7,40,15,0,0,38,124,8,0,36,0,408.0
8642,0,0,26,0,105,7,40,18,0,0,39,124,8,0,37,4,395.0
8643,0,0,21,0,104,7,40,15,0,0,38,123,8,0,37,2,398.0
8644,0,0,21,0,106,7,40,15,0,0,39,122,7,0,37,4,400.0
8645,0,0,21,0,105,7,41,19,0,0,39,122,7,0,37,2,255.0
8646,0,0,5,0,104,7,40,15,0,0,39,0,8,0,37,0,255.0
8647,0,0,5,0,105,7,40,15,0,0,38,0,8,0,35,2,279.0
8648,0,1,21,0,105,7,42,18,0,0,39,0,7,0,37,2,256.0
8649,0,0,5,0,105,7,40,15,0,0,39,0,8,0,37,0,273.0
8650,0,1,21,0,105,7,40,15,0,0,38,1,7,0,36,2,281.0
8651,0,0,21,0,105,7,47,18,0,0,38,0,8,0,37,0,254.0
8652,0,2,5,0,104,7,39,15,0,0,38,1,7,0,36,0,258.0
8653,0,0,5,0,105,7,40,19,1,0,38,0,7,0,36,0,266.0
8654,0,1,21,0,104,7,37,15,0,0,38,0,7,0,36,0,255.0
8655,0,0,5,0,105,7,40,15,0,0,39,0,7,0,37,0,282.0
8656,0,0,21,0,104,7,41,21,0,0,39,0,8,0,37,4,269.0
8657,0,1,5,0,106,7,41,16,0,0,39,10,7,0,37,0,264.0
8658,0,0,5,0,103,7,40,16,0,0,39,7,8,0,37,2,266.0
8659,0,0,5,0,104,7,40,20,0,0,39,7,7,0,37,0,347.0
8660,0,0,5,0,105,7,40,16,0,0,39,87,7,0,37,4,269.0
8661,0,0,5,0,106,7,41,16,1,0,39,7,7,0,36,4,264.0
8662,0,0,5,0,105,7,39,17,0,0,38,7,8,0,36,2,266.0
8663,0,1,5,0,107,7,40,15,0,0,39,7,7,0,36,2,266.0
8664,0,1,5,0,105,7,42,15,0,0,38,7,8,0,36,2,415.0
8665,0,0,5,0,107,7,40,18,0,0,38,155,8,0,37,0,398.0
8666,0,0,5,0,106,7,40,15,0,0,39,141,7,0,36,2,398.0
8667,0,0,5,0,106,7,44,15,0,0,38,138,7,0,36,2,394.0
8668,0,0,5,0,106,7,40,18,0,0,39,136,7,0,36,0,392.0
8669,0,0,5,0,106,7,40,15,0,0,38,136,7,0,36,2,381.0
8670,0,0,5,0,106,7,30,15,0,0,38,135,8,0,37,0,395.0
8671,0,0,5,0,106,7,40,19,0,0,38,134,8,0,36,2,389.0
8672,0,0,5,0,105,7,40,15,0,0,38,133,7,0,37,2,389.0
8673,0,0,5,0,106,7,40,15,0,0,38,132,8,0,36,2,391.0
8674,0,0,5,0,105,7,40,15,0,0,39,133,8,0,37,2,405.0
8675,0,0,21,0,106,7,40,15,0,0,38,131,8,0,37,2,408.0
8676,0,0,21,0,106,7,40,19,0,0,39,131,8,0,37,0,386.0
8677,0,1,5,0,106,7,40,15,0,0,38,131,7,0,36,0,402.0
8678,0,0,22,0,104,7,40,15,0,0,39,130,7,0,36,2,387.0
8679,0,0,5,0,106,7,40,17,0,0,39,129,8,0,36,0,389.0
8680,0,1,5,0,107,7,42,17,0,0,38,129,7,0,36,0,390.0
8681,0,0,5,0,106,7,40,15,0,0,39,129,8,0,37,4,390.0
8682,0,1,5,0,106,7,40,15,0,0,39,131,7,0,37,2,391.0
8683,0,0,5,0,105,7,43,19,0,0,38,128,7,0,37,2,386.0
8684,0,0,5,0,107,7,40,15,0,0,38,128,8,0,36,2,386.0
8685,0,0,5,0,106,7,40,19,0,0,38,127,7,0,37,0,375.0
8686,0,1,5,0,105,7,31,15,0,0,39,127,7,0,36,2,261.0
8687,0,0,5,0,105,7,40,15,0,0,38,7,7,0,37,0,268.0
8688,0,1,5,0,106,7,40,19,0,0,38,7,7,0,36,2,264.0
8689,0,0,5,0,106,7,40,15,0,0,39,7,7,0,36,2,263.0
8690,0,1,5,0,106,7,40,15,0,0,38,7,8,0,36,0,262.0
8691,0,0,5,0,106,7,40,18,1,0,38,0,8,0,37,2,257.0
8692,0,0,5,0,106,7,40,15,0,0,39,0,8,0,37,0,258.0
8693,0,0,5,0,106,7,40,15,0,0,39,1,7,0,36,2,255.0
8694,0,0,5,0,106,7,40,15,1,0,38,0,7,0,36,0,258.0
8695,0,1,5,0,106,7,40,15,0,0,38,1,8,0,37,0,260.0
8696,0,1,5,0,105,7,41,15,0,0,38,0,8,0,36,4,262.0
8697,0,0,5,0,105,7,40,19,0,0,39,0,8,0,37,2,402.0
8698,0,0,5,0,104,7,40,15,0,0,39,149,7,0,36,0,391.0
8699,0,1,5,0,106,7,42,15,0,0,38,134,7,0,36,0,385.0
8700,0,0,5,0,106,7,40,19,0,0,38,128,7,0,35,0,386.0
8701,0,1,5,0,106,7,39,15,0,0,39,127,8,0,37,2,386.0
8702,0,0,5,0,106,7,44,15,0,0,38,126,7,0,36,2,382.0
8703,0,0,5,0,106,7,40,18,0,0,38,124,8,0,36,0,382.0
8704,0,0,5,0,106,7,40,17,0,0,38,123,8,0,36,2,369.0
8705,0,0,5,0,106,7,30,15,0,0,38,123,8,0,37,0,398.0
8706,0,0,21,0,106,7,40,19,0,0,39,121,7,0,38,0,396.0
8707,0,1,21,0,106,7,40,15,0,0,38,121,8,0,37,2,279.0
8708,6,0,21,0,107,7,40,15,0,0,39,0,8,0,36,0,264.0
8709,6,0,5,0,107,7,40,18,0,0,38,0,7,0,36,0,300.0
8710,6,0,43,0,106,7,39,15,0,0,38,0,7,0,37,2,302.0
